state,route,busname,price,bustype,departing_time,duration,reaching_time,star_rating,seats_available,type,date_of_scrape
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,IntrCity SmartBus,₹ 499,Bharat Benz A/C Seater /Sleeper (2+1),22:30,6h 10m,04:40,4.8,20 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,Ashok Bus Service,₹ 499,VE A/C Sleeper (2+1),23:10,5h 10m,04:20,4.6,29 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,BT Travels,₹ 404,Bharat Benz A/C Seater /Sleeper (2+1),21:50,5h 55m,03:45,5,31 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,Laxmi holidays,₹ 405,Bharat Benz A/C Seater /Sleeper (2+1),22:00,7h 30m,05:30,4.4,26 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,Laxmi holidays,₹ 364,Bharat Benz A/C Seater /Sleeper (2+1),23:00,6h 10m,05:10,4.1,31 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,PTC-SkyBus,₹ 900,VE A/C Seater / Sleeper (2+1),18:15,5h 25m,23:40,4.8,8 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,Laxmi holidays,₹ 388,Bharat Benz A/C Seater /Sleeper (2+1),22:30,5h 15m,03:45,4.9,26 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,FlixBus,"₹ 1,517",A/C Sleeper (2+1),21:25,5h 5m,02:30,4.7,7 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,FlixBus,"₹ 1,517",Bharat Benz A/C Sleeper (2+1),23:10,5h 15m,04:25,4.5,4 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,UPSRTC - HPR0176,₹ 588,Ordinary Express Non AC Seater 2+2,18:00,5h 45m,23:45,3.3,52 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,UPSRTC - SNL0143,₹ 589,Ordinary Express Non AC Seater 2+2,18:12,7h 56m,02:08,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,UPSRTC - SNL0003,₹ 589,Ordinary Express Non AC Seater 2+2,18:40,6h 41m,01:21,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,UPSRTC - AZS0120,₹ 590,Ordinary Express Non AC Seater 2+2,19:11,5h 14m,00:25,3.3,52 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,UPSRTC - AWD0191,₹ 718,Janrath AC Seater 2+2,19:30,5h 10m,00:40,3.3,36 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,UPSRTC - AWD0059,₹ 734,Janrath AC Seater 2+2,20:00,8h,04:00,4.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,UPSRTC - AGF0070,₹ 602,Ordinary Express Non AC Seater 2+2,20:02,7h 28m,03:30,3.8,52 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,UPSRTC - SNL0007,₹ 624,Ordinary Express Non AC Seater 2+2,22:08,7h 42m,05:50,,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Mathura,UPSRTC - AWD0056,₹ 734,Janrath AC Seater 2+2,23:15,7h 45m,07:00,4,31 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,FlixBus,₹ 972,A/C Sleeper (2+1),19:00,6h,01:00,4.5,7 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,Samay Shatabdi Travels Pvt Ltd,₹ 500,AC Sleeper (2+1),22:00,5h 45m,03:45,3.8,18 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,Samay Shatabdi Travels Pvt Ltd,₹ 500,AC Sleeper (2+1),21:30,6h 14m,03:44,3.6,10 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,Gola Bus Service,₹ 699,VE A/C Seater / Sleeper (2+1),17:40,6h 10m,23:50,4.9,11 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,Laxmi Holidays Pvt Ltd,₹ 995,Bharat Benz A/C Seater /Sleeper (2+1),17:30,6h 25m,23:55,4.1,13 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,Gola Bus Service,₹ 699,VE A/C Seater / Sleeper (2+1),21:00,5h,02:00,4.8,21 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,IntrCity SmartBus,₹ 799,A/C Seater / Sleeper (2+1),16:50,6h 20m,23:10,4.4,1 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,Gola Bus Service,₹ 999,VE A/C Seater / Sleeper (2+1),20:40,5h,01:40,4.7,27 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,Gola Bus Service,₹ 999,AshokLeyland Stile A/C,21:30,5h 19m,02:49,4.1,19 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,Shatabdi Travels Gorakhpur,₹ 525,AC Sleeper (2+1),21:01,5h 30m,02:31,3.9,12 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - UNO0064,₹ 461,Ordinary Express Non AC Seater 2+2,18:00,7h 20m,01:20,,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - CBG0221,₹ 568,Janrath AC Seater 2+2,18:00,6h 30m,00:30,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - CBG0444,₹ 562,Janrath AC Seater 2+2,18:02,7h 28m,01:30,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - NCL0227,₹ 452,Ordinary Express Non AC Seater 2+2,18:10,9h 14m,03:24,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - SNL0063,₹ 452,Ordinary Express Non AC Seater 2+2,18:30,7h 53m,02:23,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - ALM0154,₹ 568,SHATABDI (2+3),18:31,6h 31m,01:02,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - DOR0157,₹ 417,Ordinary Express Non AC Seater 2+2,19:10,7h 20m,02:30,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - DOR0022,₹ 417,Ordinary Express Non AC Seater 2+2,19:40,7h 20m,03:00,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - CBG0217,₹ 568,Janrath AC Seater 2+2,19:45,6h 45m,02:30,3.3,36 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Gorakhpur (uttar pradesh) to Lucknow,UPSRTC - FZG0046,₹ 452,Ordinary Express Non AC Seater 2+2,20:00,8h,04:00,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,PTC-SkyBus,₹ 400,A/C Seater/Sleeper (2+1),22:30,7h,05:30,4.6,11 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,Yolo Bus,₹ 299,Bharat Benz A/C Seater /Sleeper (2+1),22:25,6h 45m,05:10,4,18 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,Raj Kalpana Travels Pvt.Ltd,₹ 499,A/C Seater / Sleeper (2+1),23:59,6h 16m,06:15,4,7 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,Mahalaxmi Travels,₹ 381,Bharat Benz A/C Seater /Sleeper (2+1),23:15,5h 46m,05:01,3.5,22 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,Sethi Yatra Company,₹ 249,A/C Seater / Sleeper (2+1),22:00,8h 25m,06:25,4.4,24 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,New Singh Bus Service,₹ 449,A/C Seater / Sleeper (2+1),22:30,4h 45m,03:15,3.8,23 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,ARORA TRAVELS,"₹ 1,040",Volvo A/C Semi Sleeper (2+2),22:00,5h 1m,03:01,2.5,21 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,New Singh Bus Service,₹ 399,A/C Seater/Sleeper (2+1),22:00,6h 25m,04:25,3.6,28 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,Shakmbhari Travels,"₹ 5,000",A/C Seater / Sleeper (2+1),22:30,7h,05:30,3.9,48 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,Avadh Express,₹ 999,Volvo A/C Seater (2+2),22:00,7h 30m,05:30,2,45 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - CNT0138,₹ 482,Ordinary Non AC Seater 2+3,18:31,7h 59m,02:30,3.3,52 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - CHL0019,₹ 482,Ordinary Express Non AC Seater 2+2,19:00,6h 45m,01:45,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - JNP0115,₹ 482,Ordinary Non AC Seater 2+3,19:30,7h,02:30,3.3,52 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - CNT0141,₹ 482,Ordinary Express Non AC Seater 2+2,19:39,8h 1m,03:40,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - CNT0142,₹ 482,Ordinary Non AC Seater 2+3,19:59,8h 1m,04:00,3.3,52 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - JNP0013,₹ 482,Ordinary Express Non AC Seater 2+2,20:20,6h 40m,03:00,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - CNT0089,₹ 482,Ordinary Non AC Seater 2+3,20:29,8h 1m,04:30,3.3,52 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - JNP0012,₹ 482,Ordinary Express Non AC Seater 2+2,20:30,7h 30m,04:00,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - ALM0177,₹ 591,Shatabdi AC Seater 2+2,20:47,6h 4m,02:51,3.2,37 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Varanasi,UPSRTC - CNT0098,₹ 482,Ordinary Express Non AC Seater 2+2,20:59,8h 1m,05:00,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Aligarh (uttar pradesh),Royal Safari India Travels,"₹ 1,456",A/C Seater Push Back (2+2),22:30,6h,04:30,3.8,33 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Aligarh (uttar pradesh),UPSRTC - ALI0168,₹ 656,Ordinary Non AC Seater 2+3,19:30,12h,07:30,3.3,52 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Aligarh (uttar pradesh),UPSRTC - ALI0172,₹ 527,Rajdhani Non AC Seater 2+3,21:30,9h 5m,06:35,3.3,51 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Lucknow to Aligarh (uttar pradesh),UPSRTC - AWD0206,₹ 802,Pink Express AC Seater 2+2,21:45,7h 45m,05:30,3.9,38 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,RS Yadav Smart Bus,₹ 750,VE A/C Seater / Sleeper (2+1),23:00,7h 25m,06:25,4.6,30 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,RS Yadav Smart Bus,₹ 699,VE A/C Seater / Sleeper (2+1),23:50,7h 40m,07:30,4.3,29 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,Bajpai Travels,"₹ 1,890",A/C Sleeper (2+1),20:45,8h 15m,05:00,3.3,13 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,Rana Travels,"₹ 1,200",A/C Sleeper (2+1),21:30,7h,04:30,3.8,3 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,Banke Bihari Tour And Travels,"₹ 1,399",A/C Seater / Sleeper (2+1),23:00,6h,05:00,,42 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - HDD0063,₹ 581,Ordinary Express Non AC Seater 2+2,18:00,8h 42m,02:42,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0598,₹ 571,Rajdhani Non AC Seater 2+3,18:03,8h,02:03,3.3,51 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0610,₹ 571,Ordinary Express Non AC Seater 2+2,18:45,8h,02:45,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - BSR0151,₹ 537,Ordinary Express Non AC Seater 2+2,19:12,5h 18m,00:30,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0629,₹ 556,Ordinary Express Non AC Seater 2+2,19:23,7h 52m,03:15,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - BSR1062,₹ 524,Ordinary Express Non AC Seater 2+2,19:35,6h 35m,02:10,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0281,₹ 571,Ordinary Express Non AC Seater 2+2,19:45,7h 20m,03:05,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0163,₹ 556,Ordinary Express Non AC Seater 2+2,19:58,9h 27m,05:25,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0637,₹ 585,Ordinary Express Non AC Seater 2+2,20:00,9h 32m,05:32,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - STD0368,₹ 555,Ordinary Express Non AC Seater 2+2,20:01,8h 39m,04:40,3.3,35 Seats,Government,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - SKD0199,₹ 224,Ordinary Express Non AC Seater 2+2,17:52,2h 43m,20:35,3.3,35 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - SKD0554,₹ 224,Ordinary Express Non AC Seater 2+2,17:55,4h 10m,22:05,3.3,35 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - SKD0591,₹ 224,Ordinary Express Non AC Seater 2+2,17:57,3h 13m,21:10,3.3,35 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - BDV0462,₹ 214,Janrath AC Seater 2+2,17:59,2h 26m,20:25,3.7,36 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - BDV0092,₹ 167,Ordinary Express Non AC Seater 2+2,17:59,2h 44m,20:43,3.3,35 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - VKS0212,₹ 224,Ordinary Express Non AC Seater 2+2,18:00,2h 15m,20:15,3.3,35 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - SKD0136,₹ 224,Ordinary Express Non AC Seater 2+2,18:00,3h 5m,21:05,3.3,35 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - VKS0305,₹ 224,Ordinary Express Non AC Seater 2+2,18:01,3h 19m,21:20,3.3,35 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - SKD0734,₹ 224,Ordinary Express Non AC Seater 2+2,18:01,2h 59m,21:00,3.3,35 Seats,Private,02-08-2025
Uttar Pradesh State Road Transport Corporation UPSRTC,Aligarh (uttar pradesh) to Greater noida (uttar pradesh),UPSRTC - HMR0307,₹ 228,Ordinary Express Non AC Seater 2+2,18:09,2h 40m,20:49,3.3,35 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,WBTC (CTC) HABRA-DIGHA via Esplanade - 176|23:10,₹ 145,Non AC Seater (2+3),23:10,4h 15m,03:25,4.1,22 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,Raipur Cruiser,₹ 300,Volvo 9600 Multi-Axle A/C Seater (2+2),23:30,5h,04:30,4.7,32 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,Raipur Cruiser,₹ 299,Volvo 9600 Multi-Axle A/C Seater (2+2),23:55,5h 5m,05:00,4.7,51 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,Shyamoli Paribahan Pvt Ltd,₹ 349,Volvo A/C Seater (2+2),23:45,5h,04:45,4.3,20 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,Shyamoli Paribahan Pvt Ltd,₹ 300,VE A/C Seater (2+2),23:30,5h,04:30,4.1,15 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,Bhorpet Travels,₹ 300,A/C Seater/Sleeper (2+1),23:50,4h 10m,04:00,4.5,35 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,SANTOSH BUS SERVICE,₹ 249,A/C Seater / Sleeper (2+2),00:29,4h 36m,05:05,3.9,49 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,Parameswar Travels,₹ 289,A/C Seater Push Back (2+3),23:59,5h 1m,05:00,3.4,56 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,Parameswar Travels,₹ 281,A/C Seater Push Back (2+3),23:55,5h 5m,05:00,3.5,47 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,Maa Chandi Travels,₹ 306,A/C Seater / Sleeper (2+2),23:57,5h 13m,05:10,3.9,21 Seats,Private,02-08-2025
WBTC (CTC),Kolkata to Digha,SBSTC-KOLKATA-DIGHA 23:30 (DIG DEPOT) - KOLKATA-N/S-D/23-00,₹ 155,Express(Non AC Seater),23:30,4h 59m,04:29,3.9,32 Seats,Government,02-08-2025
WBTC (CTC),Kolkata to Digha,SBSTC-GARIA-DIGHA -22:30 (DIGHA DEPOT) - DIGHA-3 N/H-D/07-00,₹ 162,Express(Non AC Seater),23:45,5h,04:45,3.8,27 Seats,Government,02-08-2025
WBTC (CTC),Digha to Kolkata,Satya Paribahan,₹ 315,A/C Seater (2+3),23:00,4h 45m,03:45,3,33 Seats,Private,02-08-2025
WBTC (CTC),Digha to Kolkata,Snemita Paribahan (Shinjini),₹ 275,AC Seater (2+3),23:35,4h 40m,04:15,2.9,26 Seats,Private,02-08-2025
WBTC (CTC),Digha to Kolkata,Parameswar Travels,₹ 285,A/C Seater Push Back (2+3),21:00,6h,03:00,2.9,51 Seats,Private,02-08-2025
WBTC (CTC),Digha to Kolkata,Parameswar Travels,₹ 285,A/C Seater Push Back (2+3),17:50,5h 10m,23:00,2.3,29 Seats,Private,02-08-2025
WBTC (CTC),Digha to Kolkata,Aradhana Travel,₹ 450,A/C Seater / Sleeper (2+2),18:35,4h 25m,23:00,1,18 Seats,Private,02-08-2025
WBTC (CTC),Digha to Kolkata,Bhorpet Travels,₹ 270,A/C Seater Push Back (2+2),17:35,4h 55m,22:30,3.9,29 Seats,Private,02-08-2025
WBTC (CTC),Digha to Kolkata,Aradhana Bus Service,₹ 630,A/C Seater / Sleeper (2+2),22:55,5h 5m,04:00,3.9,48 Seats,Private,02-08-2025
WBTC (CTC),Digha to Kolkata,The Joy Ride,₹ 650,A/C Seater / Sleeper (2+2),21:15,5h 15m,02:30,,44 Seats,Private,02-08-2025
WBTC (CTC),Digha to Kolkata,Riya Bus,₹ 450,Non AC Seater (2+3),20:20,10h 10m,06:30,,20 Seats,Private,02-08-2025
WBTC (CTC),Digha to Kolkata,City Express (Shinjini),₹ 333,AC Seater (2+3),22:45,5h 25m,04:10,3.1,26 Seats,Private,02-08-2025
WBTC (CTC),Digha to Barasat (West Bengal),Aradhana Bus Service,₹ 405,Non AC Seater (2+3),16:55,6h 35m,23:30,3,54 Seats,Private,02-08-2025
WBTC (CTC),Digha to Barasat (West Bengal),Satya Paribahan,₹ 315,A/C Seater (2+3),23:00,6h 10m,05:10,3.5,33 Seats,Private,02-08-2025
WBTC (CTC),Digha to Barasat (West Bengal),Aradhana Travel,₹ 450,Non AC Seater (2+3),21:45,6h 55m,04:40,2.7,11 Seats,Private,02-08-2025
WBTC (CTC),Digha to Barasat (West Bengal),The Joy Ride,₹ 650,A/C Seater / Sleeper (2+2),21:15,6h 20m,03:35,,44 Seats,Private,02-08-2025
WBTC (CTC),Digha to Barasat (West Bengal),Aradhana Bus Service,₹ 630,A/C Seater / Sleeper (2+2),22:55,6h,04:55,3,48 Seats,Private,02-08-2025
WBTC (CTC),Digha to Barasat (West Bengal),Aradhana Travel,₹ 540,A/C Seater / Sleeper (2+2),18:35,5h 20m,23:55,2.7,18 Seats,Private,02-08-2025
WBTC (CTC),Barasat (West Bengal) to Digha,WBTC (CTC) HABRA-DIGHA via Esplanade - 176|21:15,₹ 165,Non AC Seater (2+3),21:15,6h 10m,03:25,4.3,23 Seats,Private,02-08-2025
WBTC (CTC),Barasat (West Bengal) to Digha,Sethu Express,₹ 399,A/C Seater / Sleeper (2+1),00:21,5h 9m,05:30,3.9,12 Seats,Private,02-08-2025
WBTC (CTC),Barasat (West Bengal) to Digha,Rohit Travels,₹ 360,A/C Seater / Sleeper (2+2),23:30,5h 30m,05:00,2.3,51 Seats,Private,02-08-2025
WBTC (CTC),Durgapur (West Bengal) to Kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),₹ 486,Volvo A/C Seater (2+2),16:55,4h,20:55,4,9 Seats,Private,02-08-2025
WBTC (CTC),Durgapur (West Bengal) to Kolkata,Greenline,₹ 486,Volvo A/C Seater (2+2),17:10,3h 50m,21:00,4.5,15 Seats,Private,02-08-2025
WBTC (CTC),Durgapur (West Bengal) to Kolkata,Greenline (Karunamoyee),₹ 486,Volvo A/C Seater (2+2),17:30,3h 50m,21:20,4.2,7 Seats,Private,02-08-2025
